user_id,item_id,rank,score,item_name,item_category,brand,price
101773,2288023,5,0.980199540938136,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
102260,7594339,1,1.630572676548403,西门子洗碗机SJ236I00JC,家用电器,西门子,1103.42
102260,5189819,2,1.4109177489190652,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
102260,4912883,3,1.3652909345021467,迪奥香水 花香调 50ml,美妆护肤,迪奥,577.74
102260,7317745,4,1.3489052913040729,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
102260,9386381,5,1.305323173622225,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
102689,5880233,1,1.9508532931777816,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
102689,976821,2,1.594870539867338,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
102689,6390460,3,1.2856576052330853,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
102689,4243294,4,1.2308959309855503,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
102689,7780646,5,1.2047424296941627,兰蔻精华液 30ml,美妆护肤,兰蔻,2632.79
102805,1462076,1,0.9239509266924733,统一老坛酸菜面 120g*5袋,食品饮料,统一,12.97
102805,2889495,2,0.7266889680048996,华硕灵耀14 i5/16GB/512GB,电子产品,华硕,7916.2
102805,1755134,3,0.6640668189340473,可口可乐零度可乐 330ml*24罐,食品饮料,可口可乐,77.52
102805,903142,4,0.42353648585189585,森马牛仔裤 修身款 蓝色 30码,服装鞋帽,森马,193.43
102805,1015679,5,0.4094371573993717,宜家书桌 1.2m 白色,家居用品,宜家,3606.76
102973,4243294,1,1.998747169218604,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
102973,7954204,2,1.6365745343646916,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
102973,8005001,3,1.448838322002243,耐克运动鞋 Air Max 270 白色 42码,服装鞋帽,耐克,774.31
102973,1116721,4,1.3896460709977405,全友书柜 1.8m 白色,家居用品,全友,4784.11
102973,265553,5,1.346250214791855,兰蔻菁纯口红 正红色,美妆护肤,兰蔻,246.61
103161,1755134,1,1.5733518451974882,可口可乐零度可乐 330ml*24罐,食品饮料,可口可乐,77.52
103161,6910038,2,1.4312429733269854,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,阿迪达斯,695.67
103161,5877518,3,1.3611799446965511,安踏跑步鞋 C202 5代 黑色 42码,服装鞋帽,安踏,323.43
103161,5089357,4,1.3107679674687485,H&M基础款T恤 黄色 S码,服装鞋帽,H&M,114.97
103161,4243294,5,1.246533610296976,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
103402,1975934,1,0.9745934094467592,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
103402,4408643,2,0.9650994433505619,迪奥烈焰蓝金口红 999号,美妆护肤,迪奥,728.08
103402,567938,3,0.8085662863500339,华为Mate 60 Pro 512GB 黑色,电子产品,华为,6226.75
103402,6390460,4,0.7220749677705058,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
103402,6068189,5,0.7122924532270078,三星Galaxy Tab S9 12GB/512GB,电子产品,三星,16932.36
103642,4893768,1,1.708490181621339,森马商务衬衫 红色 M码,服装鞋帽,森马,160.67
103642,3739556,2,1.6951165343623091,李宁运动鞋 超轻20 红色 40码,服装鞋帽,李宁,570.87
103642,5708649,3,1.3583330737603276,欧莱雅精华液 30ml,美妆护肤,欧莱雅,1814.26
103642,5931368,4,1.235172937220372,索菲亚电视柜 2m 白色,家居用品,索菲亚,2712.85
103642,6675301,5,1.188935905180485,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
103717,3156543,1,1.5396076414813002,OPPOFind X7 512GB 白色,电子产品,OPPO,2766.11
103717,8477582,2,1.0433557132352087,美的微波炉M3-L232F,家用电器,美的,623.65
103717,2044491,3,1.0252404274351843,阿迪达斯运动袜 3双装 绿色 XXL码,服装鞋帽,阿迪达斯,162.78
103717,5877518,4,0.9712907219921678,安踏跑步鞋 C202 5代 黑色 42码,服装鞋帽,安踏,323.43
103717,2288023,5,0.9559730560501483,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
105433,4166112,1,0.9379567071308431,全友板式床 1.5m 棕色,家居用品,全友,3824.76
105433,7317745,2,0.7872704687244731,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
105433,3111890,3,0.7236376381605746,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
105433,4004170,4,0.7221222534747989,海尔冰箱BCD-478WDPD,家用电器,海尔,5326.21
105433,274404,5,0.6811283180207373,方太洗碗机JBSD2T-X1S,家用电器,方太,775.68
105447,4912883,1,1.5641721433676588,迪奥香水 花香调 50ml,美妆护肤,迪奥,577.74
105447,1975934,2,1.2510086713901896,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
105447,6304127,3,1.2078946690117114,太平鸟休闲外套 棕色 M码,服装鞋帽,太平鸟,598.62
105447,5708649,4,1.2028126639233085,欧莱雅精华液 30ml,美妆护肤,欧莱雅,1814.26
105447,1437674,5,1.183850661787396,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
105506,4447443,1,1.2563444824004417,老板油烟机CXW-260-27A3,家用电器,老板,4673.99
105506,1437674,2,1.0588279609038864,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
105506,7423681,3,1.0045493195891744,全友餐桌 1.2m 灰色,家居用品,全友,2649.18
105506,3715670,4,0.9735050426786458,百事美年达 330ml*24罐,食品饮料,统一,38.77
105506,746111,5,0.9639069463663534,欧莱雅洗发水 400ml,美妆护肤,欧莱雅,702.58
105814,5491240,1,1.717958027060147,老板消毒柜ZTD100S-W727,家用电器,老板,2298.27
105814,8771005,2,1.5761423432572643,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
105814,3197527,3,1.3208894979085566,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
105814,1462076,4,1.2697125393047195,统一老坛酸菜面 120g*5袋,食品饮料,统一,12.97
105814,5954090,5,1.2338622722510904,华硕天选4 i7/16GB/1TB,电子产品,华硕,2346.39
106182,2451693,1,0.8739759034812505,海尔冰箱BCD-535WDPC,家用电器,海尔,6767.84
106182,5247402,2,0.8549726854241123,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
106182,7954204,3,0.7796677684926085,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
106182,8771005,4,0.7666079136888873,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
106182,5189819,5,0.7434441341024877,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
106402,5880233,1,2.039918842842451,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
106402,3111890,2,1.4226241715335097,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
106402,5769243,3,1.4090111387069382,美的空调KFR-35GW/N8HE1,家用电器,美的,3566.12
106402,3250465,4,1.348260775798701,海尔洗衣机G100368HBD14LSU1,家用电器,海尔,4195.69
106402,1983260,5,1.3071463203909814,方太燃气灶JZT-HA7B,家用电器,方太,1650.54
106693,5880233,1,1.308550419463472,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
106693,976821,2,1.222500158685843,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
106693,4243294,3,1.148216158329931,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
106693,6753877,4,1.0140519523296774,格力空调KFR-50LW/NhGc1B,家用电器,格力,6044.88
106693,8033659,5,0.9758307499890007,宜家爱克托沙发 白色,家居用品,宜家,9036.23
106814,1437674,1,1.915469335933238,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
106814,5880233,2,1.2420451399748282,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
106814,6604951,3,1.2041531910741372,H&M男士衬衫 棕色 S码,服装鞋帽,H&M,340.34
106814,7780646,4,1.1996303112496638,兰蔻精华液 30ml,美妆护肤,兰蔻,2632.79
106814,3056490,5,1.1909731866942026,优衣库修身牛仔裤 白色 XL码,服装鞋帽,优衣库,172.61
106933,6753877,1,1.6073671844031823,格力空调KFR-50LW/NhGc1B,家用电器,格力,6044.88
106933,4131957,2,1.5819203083412592,资生堂防晒霜 50g,美妆护肤,资生堂,267.94
106933,5667640,3,1.4540187461987617,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
106933,2491976,4,1.0616418827850347,阿迪达斯运动长裤 Tiro 21 黑色 XXL码,服装鞋帽,阿迪达斯,176.21
106933,6390460,5,1.0425913648504797,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
107096,9386381,1,1.3347868173339408,ZARA休闲外套 黄色 XL码,服装鞋帽,ZARA,928.24
107096,5708649,2,1.3289810829525763,欧莱雅精华液 30ml,美妆护肤,欧莱雅,1814.26
107096,9109970,3,0.9553962479947306,森马T恤 圆领款 黑色 S码,服装鞋帽,森马,65.5
107096,8758579,4,0.9505144361301278,迪奥粉底液 010 30ml,美妆护肤,迪奥,397.75
107096,3739556,5,0.8772625040496145,李宁运动鞋 超轻20 红色 40码,服装鞋帽,李宁,570.87
107161,8569010,1,1.7407477941409197,蒙牛特仑苏 250ml*12盒,食品饮料,蒙牛,44.26
107161,976821,2,1.7399171839615457,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
107161,5189819,3,1.7029506812948083,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
107161,7594339,4,1.4819300931738186,西门子洗碗机SJ236I00JC,家用电器,西门子,1103.42
107161,1437674,5,1.3833616424398916,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
107540,5491240,1,1.4095126311514514,老板消毒柜ZTD100S-W727,家用电器,老板,2298.27
107540,5247402,2,1.3962002085854897,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
107540,7954204,3,1.2057396675483734,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
107540,5877929,4,1.076420247624116,西门子烤箱HB653GBS1W,家用电器,西门子,1029.17
107540,8771005,5,0.9688688197344347,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
108060,6873043,1,1.4048998578459104,索菲亚真皮床 1.8m 白色,家居用品,索菲亚,4609.4
108060,8005001,2,1.14090671890061,耐克运动鞋 Air Max 270 白色 42码,服装鞋帽,耐克,774.31
108060,920552,3,1.0314990739239933,欧派橱柜 3m L型 白色,家居用品,欧派,659.28
108060,6675301,4,1.0197846344145205,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
108060,4243294,5,0.9917279482241363,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
108105,7960554,1,1.0394841915840562,荣耀Magic6 128GB 黑色,电子产品,荣耀,3311.19
108105,5089357,2,0.9955722669001792,H&M基础款T恤 黄色 S码,服装鞋帽,H&M,114.97
108105,6770816,3,0.9566440784615766,顾家真皮沙发 3人位 黑色,家居用品,顾家,10064.02
108105,3117428,4,0.9064764307373623,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
108105,1437674,5,0.8987290528482409,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
108203,7611004,1,1.108469670866321,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
108203,7954204,2,0.9575687161047325,太平鸟商务衬衫 白色 L码,服装鞋帽,太平鸟,429.08
108203,7317745,3,0.7495919348949002,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
108203,4243294,4,0.7491111783196895,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
108203,5877929,5,0.7434767050655344,西门子烤箱HB653GBS1W,家用电器,西门子,1029.17
108491,1988867,1,1.020178924059943,荣耀Magic6 Pro 512GB 紫色,电子产品,荣耀,2037.51
108491,3117428,2,0.9299463179516977,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
108491,4893768,3,0.878313683212987,森马商务衬衫 红色 M码,服装鞋帽,森马,160.67
108491,5247402,4,0.8329773357629755,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
108491,6675301,5,0.7947217154355289,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,耐克,202.05
108574,3715670,1,1.1824281724830394,百事美年达 330ml*24罐,食品饮料,统一,38.77
108574,6068189,2,1.0321309287070504,三星Galaxy Tab S9 12GB/512GB,电子产品,三星,16932.36
108574,2889495,3,0.9891122320720431,华硕灵耀14 i5/16GB/512GB,电子产品,华硕,7916.2
108574,8033659,4,0.9547271344491478,宜家爱克托沙发 白色,家居用品,宜家,9036.23
108574,2705829,5,0.9275330625504911,华为P60 256GB 白色,电子产品,华为,2617.46
109585,6304127,1,1.035864968658097,太平鸟休闲外套 棕色 M码,服装鞋帽,太平鸟,598.62
109585,9553189,2,1.0304056934566246,伊利安慕希 205g*12杯,食品饮料,伊利,52.38
109585,5667640,3,0.9805109156804097,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
109585,3156543,4,0.6484715840970813,OPPOFind X7 512GB 白色,电子产品,OPPO,2766.11
109585,8477582,5,0.6420594709860499,美的微波炉M3-L232F,家用电器,美的,623.65
109717,1437674,1,1.6641816929403574,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
109717,9109970,2,1.3173678821979842,森马T恤 圆领款 黑色 S码,服装鞋帽,森马,65.5
109717,4658925,3,1.2925579102625306,方太消毒柜ZTD100F-WH,家用电器,方太,803.22
109717,6390460,4,1.2497343346862957,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
109717,3117428,5,1.2371052463758585,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
109767,4243294,1,2.8964982708189257,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
109767,9772295,2,2.003115759413597,兰蔻眼霜 15ml,美妆护肤,兰蔻,1833.71
109767,2369032,3,1.6867852610185174,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
109767,4073737,4,1.3833802884938642,VIVOX100 Pro 128GB 蓝色,电子产品,VIVO,6329.2
109767,4764666,5,1.3560796964764301,百事纯水乐 550ml*24瓶,食品饮料,蒙牛,71.15
109853,9435421,1,1.425741783979987,康师傅绿茶 500ml*12瓶,食品饮料,康师傅,53.31
109853,1293769,2,1.0538618655142604,欧莱雅复颜面膜 10片装,美妆护肤,欧莱雅,512.83
109853,7741678,3,1.0123930190673058,百事可乐 330ml*24罐,食品饮料,统一,36.5
109853,8033659,4,1.0105421475092873,宜家爱克托沙发 白色,家居用品,宜家,9036.23
109853,7611004,5,0.9837697593194001,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
109909,4166112,1,1.147815582024003,全友板式床 1.5m 棕色,家居用品,全友,3824.76
109909,2491976,2,0.9792178316223803,阿迪达斯运动长裤 Tiro 21 黑色 XXL码,服装鞋帽,阿迪达斯,176.21
109909,3117428,3,0.9734184287350718,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
109909,4408643,4,0.9717897983519374,迪奥烈焰蓝金口红 999号,美妆护肤,迪奥,728.08
109909,3744636,5,0.8731293695303848,华为MatePad Pro 12.6寸 i5/8GB/256GB,电子产品,华为,4415.07
110139,5189819,1,1.342723909059908,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
110139,567938,2,1.289731279382996,华为Mate 60 Pro 512GB 黑色,电子产品,华为,6226.75
110139,3744636,3,1.232237437568766,华为MatePad Pro 12.6寸 i5/8GB/256GB,电子产品,华为,4415.07
110139,8771005,4,1.032320195075587,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
110139,4547348,5,1.0095579052779338,OPPOReno11 Pro 256GB 绿色,电子产品,OPPO,1774.2
110644,1041272,1,1.4073704210478648,百事七喜 330ml*24罐,食品饮料,伊利,22.71
110644,4243294,2,1.2963557912999353,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
110644,3739556,3,1.2312585671621132,李宁运动鞋 超轻20 红色 40码,服装鞋帽,李宁,570.87
110644,8771005,4,1.004129450865634,ZARA基础款T恤 灰色 S码,服装鞋帽,ZARA,79.73
110644,1755134,5,1.0039973745988402,可口可乐零度可乐 330ml*24罐,食品饮料,可口可乐,77.52
111060,5277473,1,1.0526543939118231,康师傅红烧牛肉面 100g*5袋,食品饮料,康师傅,14.29
111060,5394778,2,1.0377278120408517,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
111060,6068189,3,0.996018708259768,三星Galaxy Tab S9 12GB/512GB,电子产品,三星,16932.36
111060,6390460,4,0.9810638233809434,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
111060,4605552,5,0.9354316341597662,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
111991,1462076,1,1.0378775831509581,统一老坛酸菜面 120g*5袋,食品饮料,统一,12.97
111991,976821,2,1.0347985724116366,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
111991,5394778,3,0.978151269040213,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
111991,3197527,4,0.949483780092916,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
111991,3111890,5,0.8653045675179445,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
112038,3111890,1,1.6996653657622003,欧派浴室柜 80cm 灰色,家居用品,欧派,2903.45
112038,1437674,2,1.3299385263173678,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
112038,3197527,3,1.2421233402812173,可口可乐雪碧 330ml*24罐,食品饮料,可口可乐,56.19
112038,3117428,4,1.229462966693026,老板集成灶YKW-200-JZ,家用电器,老板,4661.4
112038,5394778,5,1.2276826588848495,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
112426,3156543,1,1.297124216318425,OPPOFind X7 512GB 白色,电子产品,OPPO,2766.11
112426,6304127,2,1.2679641629248066,太平鸟休闲外套 棕色 M码,服装鞋帽,太平鸟,598.62
112426,976821,3,1.1107959145038628,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
112426,4764854,4,1.0659696820481661,雅诗兰黛小棕瓶精华 50ml,美妆护肤,雅诗兰黛,2753.62
112426,1455106,5,1.0414118114881925,宜家办公椅 白色,家居用品,宜家,4253.85
112861,4243294,1,1.1887099757965274,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
112861,9879328,2,0.9406079136875771,宜家马尔姆床 1.5m 白色,家居用品,宜家,1948.33
112861,1695816,3,0.7058092056429426,雅诗兰黛抗蓝光眼霜 15ml,美妆护肤,雅诗兰黛,1833.92
112861,4964744,4,0.7025516870956174,戴尔游匣G15 i7/16GB/1TB,电子产品,戴尔,7884.27
112861,9213213,5,0.7012202916798262,蒙牛早餐奶 250ml*16盒,食品饮料,蒙牛,87.16
112940,1455106,1,1.23593263447626,宜家办公椅 白色,家居用品,宜家,4253.85
112940,5394778,2,1.2291970455646264,索菲亚茶几 80cm 米色,家居用品,索菲亚,2372.87
112940,7088888,3,1.189434562550129,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
112940,3160812,4,1.1830922439960463,OPPOFind X7 Ultra 1TB 黑色,电子产品,OPPO,6411.91
112940,1975934,5,0.9826602406089096,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
113266,1437674,1,0.9682263193054795,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
113266,976821,2,0.8493414316041114,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
113266,8359777,3,0.7883729813189068,安踏运动袜 3双装 黄色 XL码,服装鞋帽,安踏,97.74
113266,1174435,4,0.7225230463758857,李宁运动服 训练系列 蓝色 M码,服装鞋帽,李宁,284.11
113266,3794624,5,0.6634968926263201,耐克运动长裤 Tech Fleece 灰色 L码,服装鞋帽,耐克,584.25
114338,4243294,1,1.3631586430384566,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
114338,1437674,2,1.2802507008814397,苹果iPad Pro 12.9寸 1TB,电子产品,苹果,3818.54
114338,5247402,3,1.2492914619902717,阿迪达斯运动T恤 Climalite 白色 M码,服装鞋帽,阿迪达斯,160.91
114338,6619218,4,1.119630589427854,GAP卫衣 连帽款 蓝色 XL码,服装鞋帽,GAP,185.4
114338,746111,5,1.115949257647634,欧莱雅洗发水 400ml,美妆护肤,欧莱雅,702.58
114594,1755134,1,1.0353967182660626,可口可乐零度可乐 330ml*24罐,食品饮料,可口可乐,77.52
114594,5880233,2,0.9728966578104856,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
114594,4605552,3,0.9638052416960161,海尔空调KFR-72LW/08LCA81U1,家用电器,海尔,6158.56
114594,8758579,4,0.9409380105503007,迪奥粉底液 010 30ml,美妆护肤,迪奥,397.75
114594,2460387,5,0.9344058392310846,戴尔XPS17 i9/32GB/2TB,电子产品,戴尔,12166.08
114768,7755662,1,1.3874197588630772,雅诗兰黛红石榴面霜 50ml,美妆护肤,雅诗兰黛,972.88
114768,4131957,2,1.1611401512878214,资生堂防晒霜 50g,美妆护肤,资生堂,267.94
114768,5667640,3,1.0443693416888977,李宁篮球鞋 音速11 白色 43码,服装鞋帽,李宁,567.92
114768,2705829,4,1.039070211520387,华为P60 256GB 白色,电子产品,华为,2617.46
114768,2565212,5,1.032318628544878,ZARA修身牛仔裤 绿色 L码,服装鞋帽,ZARA,203.03
114835,976821,1,1.2422615979355545,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
114835,9922972,2,1.0741613601675526,小米14 Ultra 1TB 白色,电子产品,小米,3918.36
114835,6910038,3,1.0632920960387322,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,阿迪达斯,695.67
114835,8021403,4,1.0154835356069605,迪奥精华液 30ml,美妆护肤,迪奥,411.26
114835,1293769,5,0.9588884615230526,欧莱雅复颜面膜 10片装,美妆护肤,欧莱雅,512.83
115474,7317745,1,1.3668862157438948,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
115474,4166112,2,1.3612314226910607,全友板式床 1.5m 棕色,家居用品,全友,3824.76
115474,4603543,3,1.2677662803321947,康师傅鲜虾鱼板面 100g*5袋,食品饮料,康师傅,26.95
115474,2369032,4,1.195040114482552,联想小新Pro16 i7/16GB/1TB,电子产品,联想,12742.0
115474,6390460,5,1.040546691161734,伊利纯牛奶 250ml*24盒,食品饮料,伊利,86.37
115582,265553,1,0.57806285830073,兰蔻菁纯口红 正红色,美妆护肤,兰蔻,246.61
115582,6304127,2,0.5618024717968871,太平鸟休闲外套 棕色 M码,服装鞋帽,太平鸟,598.62
115582,3156543,3,0.5603206714834809,OPPOFind X7 512GB 白色,电子产品,OPPO,2766.11
115582,1975934,4,0.5357841016723403,安踏运动服 冠军系列 灰色 L码,服装鞋帽,安踏,219.34
115582,4912883,5,0.5266358696575724,迪奥香水 花香调 50ml,美妆护肤,迪奥,577.74
116078,976821,1,1.3489405568900499,格力洗衣机XQG100-BD14086,家用电器,格力,5765.1
116078,5954090,2,1.0411884968036975,华硕天选4 i7/16GB/1TB,电子产品,华硕,2346.39
116078,7317745,3,1.0238463263323045,可口可乐可乐 330ml*24罐,食品饮料,可口可乐,57.14
116078,1983260,4,0.987032061262713,方太燃气灶JZT-HA7B,家用电器,方太,1650.54
116078,3250465,5,0.9769986951149527,海尔洗衣机G100368HBD14LSU1,家用电器,海尔,4195.69
116093,7611004,1,1.1505393785095277,索菲亚推拉门衣柜 2.2m 黑色,家居用品,索菲亚,4644.84
116093,8455672,2,1.0325329131269985,雅诗兰黛DW粉底液 象牙白 30ml,美妆护肤,雅诗兰黛,393.31
116093,3609082,3,0.9466145101232277,三星Galaxy Z Flip5 256GB,电子产品,三星,7568.58
116093,7594339,4,0.8980539106149568,西门子洗碗机SJ236I00JC,家用电器,西门子,1103.42
116093,7960554,5,0.8306809787729388,荣耀Magic6 128GB 黑色,电子产品,荣耀,3311.19
116405,7088888,1,1.6352834172870203,顾家餐桌 1.4m 原木色,家居用品,顾家,3672.27
116405,2451693,2,1.5106074991265188,海尔冰箱BCD-535WDPC,家用电器,海尔,6767.84
116405,5880233,3,1.4680435579040603,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,GAP,678.31
116405,2044491,4,1.4078826745372222,阿迪达斯运动袜 3双装 绿色 XXL码,服装鞋帽,阿迪达斯,162.78
116405,2288023,5,1.3389620337635115,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
116418,4243294,1,0.8398840849676086,康师傅冰红茶 500ml*12瓶,食品饮料,康师傅,75.45
116418,2451693,2,0.833884327162112,海尔冰箱BCD-535WDPC,家用电器,海尔,6767.84
116418,746111,3,0.7210656305739627,欧莱雅洗发水 400ml,美妆护肤,欧莱雅,702.58
116418,2288023,4,0.6872157474803531,森马休闲外套 棕色 XL码,服装鞋帽,森马,605.03
116418,5189819,5,0.631299399804643,兰蔻粉底液 自然色 30ml,美妆护肤,兰蔻,1329.63
116495,6753877,1,1.571071558682625,格力空调KFR-50LW/NhGc1B,家用电器,格力,6044.88
116495,5708649,2,1.4207598989860828,欧莱雅精华液 30ml,美妆护肤,欧莱雅,1814.26
